Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Season,Home_GF_last5,Home_GA_last5,Home_Pts_last5,Away_GF_last5,Away_GA_last5,Away_Pts_last5,GF_diff_last5,GA_diff_last5,Pts_diff_last5,Home_rest_days,Away_rest_days,Rest_diff,B365H,B365D,B365A,Home_SeasonPts,Away_SeasonPts,SeasonPts_diff,Home_Elo,Away_Elo,Elo_diff
2023-05-13,Man United,Wolves,2,0,H,1,0,H,J Brooks,27,5,9,0,9,9,11,7,3,2,0,0,2022-23,1.0,0.8,1.4,1.2,1.6,1.8,-0.1999999999999999,-0.8,-0.4000000000000001,6.0,7.0,-1.0,1.36,5.0,7.5,63.0,40.0,23.0,1800.42492676,1819.12731934,-18.702392579999923
2023-05-14,Brentford,West Ham,2,0,H,2,0,H,M Oliver,24,4,10,4,5,5,7,5,1,0,0,0,2022-23,1.0,1.0,1.4,1.8,1.8,1.2,-0.8,-0.8,0.1999999999999999,8.0,7.0,1.0,2.0,3.5,3.6,50.0,37.0,13.0,1779.58166504,1768.19128418,11.39038086000005
2023-05-14,Everton,Man City,0,3,A,0,2,A,A Taylor,7,9,3,4,12,4,8,6,1,0,0,0,2022-23,1.8,2.0,1.0,2.8,0.8,3.0,-0.9999999999999998,1.2,-2.0,6.0,8.0,-2.0,9.0,4.75,1.36,32.0,82.0,-50.0,1694.99169922,2071.11010742,-376.1184082
2023-05-14,Arsenal,Brighton,0,3,A,0,0,D,A Madley,14,12,2,6,13,17,5,2,1,2,0,0,2022-23,2.2,2.0,1.6,2.2,1.8,1.8,0.0,0.1999999999999999,-0.1999999999999999,7.0,6.0,1.0,1.73,4.2,4.2,81.0,55.0,26.0,1939.77001953,1806.29614258,133.47387694999998
2023-05-15,Leicester,Liverpool,0,3,A,0,2,A,C Pawson,4,16,4,5,11,17,4,4,2,1,0,0,2022-23,1.8,2.4,1.0,2.2,1.2,3.0,-0.4000000000000001,1.2,-2.0,7.0,9.0,-2.0,5.25,4.33,1.57,30.0,62.0,-32.0,1709.1661377,1944.24414062,-235.07800292000002
2023-05-18,Newcastle,Brighton,4,1,H,2,0,H,R Jones,22,8,9,2,17,16,6,1,2,4,0,0,2022-23,3.0,1.4,2.0,2.4,1.6,1.8,0.6000000000000001,-0.2000000000000001,0.1999999999999999,5.0,4.0,1.0,2.0,3.8,3.5,66.0,58.0,8.0,1867.08557129,1830.64916992,36.436401369999885
2023-05-20,Tottenham,Brentford,1,3,A,1,0,H,J Gillett,22,11,8,4,11,9,8,2,1,1,0,0,2022-23,1.6,2.8,0.8,1.4,0.6,2.0,0.2000000000000001,2.2,-1.2,7.0,6.0,1.0,1.83,3.9,4.0,57.0,53.0,4.0,1724.22692871,1696.65820312,27.568725589999985
2023-05-20,Bournemouth,Man United,0,1,A,0,1,A,C Kavanagh,10,20,4,5,6,7,3,6,1,0,0,0,2022-23,1.2,2.0,1.2,1.0,0.8,1.4,0.1999999999999999,1.2,-0.1999999999999999,7.0,7.0,0.0,6.0,4.75,1.5,39.0,66.0,-27.0,1955.11572266,1812.30029297,142.81542968999997
2023-05-20,Fulham,Crystal Palace,2,2,D,1,1,D,J Smith,11,11,4,5,13,12,7,4,3,0,0,0,2022-23,1.6,1.4,1.2,1.2,1.2,1.4,0.4000000000000001,0.1999999999999999,-0.1999999999999999,7.0,7.0,0.0,2.45,3.4,2.9,51.0,43.0,8.0,1653.11474609,1922.75805664,-269.64331055
2023-05-20,Liverpool,Aston Villa,1,1,D,0,1,A,J Brooks,10,6,5,3,16,13,9,4,3,5,0,0,2022-23,2.2,0.8,3.0,0.8,0.8,1.4,1.4,0.0,1.6,5.0,7.0,-2.0,1.45,5.0,6.25,65.0,57.0,8.0,1667.70898438,1852.27661133,-184.56762694999998
2023-05-20,Wolves,Everton,1,1,D,1,0,H,D Coote,13,19,5,4,18,10,1,7,5,1,0,0,2022-23,0.8,2.0,1.2,1.6,2.0,1.0,-0.8,0.0,0.1999999999999999,7.0,6.0,1.0,2.75,3.3,2.6,40.0,32.0,8.0,1816.60021973,1793.40161133,23.198608400000012
2023-05-20,Nott'm Forest,Arsenal,1,0,H,1,0,H,A Taylor,6,11,2,3,11,12,3,6,3,2,0,0,2022-23,2.4,2.2,1.4,1.8,2.2,1.4,0.5999999999999999,0.0,0.0,7.0,6.0,1.0,5.25,4.33,1.57,34.0,81.0,-47.0,1737.79785156,1756.84069824,-19.04284667999991
2023-05-21,Brighton,Southampton,3,1,H,2,0,H,P Tierney,26,5,8,1,8,9,4,3,2,5,0,0,2022-23,2.4,1.8,1.8,1.4,2.6,0.2,1.0,-0.8,1.6,3.0,8.0,-5.0,1.22,7.0,11.0,58.0,24.0,34.0,2087.48999023,1794.33447266,293.1555175699998
2023-05-21,Man City,Chelsea,1,0,H,1,0,H,M Oliver,15,13,2,6,12,9,5,2,0,2,0,0,2022-23,2.8,0.6,3.0,1.4,2.0,0.8,1.4,-1.4,2.2,7.0,8.0,-1.0,1.25,6.0,11.0,85.0,43.0,42.0,1770.27746582,1671.20251465,99.07495117000008
2023-05-21,West Ham,Leeds,3,1,H,1,1,D,P Bankes,19,12,9,3,6,11,9,5,1,3,0,0,2022-23,1.0,2.2,0.6,1.2,2.2,0.4,-0.1999999999999999,0.0,0.1999999999999999,7.0,8.0,-1.0,2.4,3.5,2.88,37.0,31.0,6.0,1822.49365234,1620.73742676,201.75622557999986
2023-05-22,Newcastle,Leicester,0,0,D,0,0,D,A Marriner,23,1,4,1,9,5,12,1,2,0,0,0,2022-23,2.6,1.4,2.0,1.6,2.4,1.0,1.0,-1.0,1.0,4.0,7.0,-3.0,1.36,5.5,7.0,69.0,30.0,39.0,1879.25537109,1707.6427002,171.6126708899999
2023-05-24,Brighton,Man City,1,1,D,1,1,D,S Hooper,20,13,7,4,16,11,5,1,2,1,0,0,2022-23,1.8,2.0,1.8,2.2,0.4,3.0,-0.4000000000000001,1.6,-1.2,3.0,3.0,0.0,4.0,4.33,1.75,61.0,88.0,-27.0,1826.29492188,2089.16748047,-262.87255859000015
2023-05-25,Man United,Chelsea,4,1,H,2,0,H,S Attwell,18,14,9,5,12,6,3,4,1,1,0,0,2022-23,0.8,0.4,1.8,1.2,1.8,0.8,-0.3999999999999999,-1.4,1.0,5.0,4.0,1.0,1.6,4.33,5.0,69.0,43.0,26.0,1856.97680664,1792.65698242,64.31982421999987
2023-05-28,Arsenal,Wolves,5,0,H,3,0,H,A Marriner,14,6,8,0,8,11,8,4,0,0,0,0,2022-23,1.2,1.8,1.2,0.8,1.8,1.4,0.3999999999999999,0.0,-0.1999999999999999,8.0,8.0,0.0,1.36,5.25,8.0,81.0,41.0,40.0,1616.93615723,1950.11547852,-333.17932128999996
2023-05-28,Aston Villa,Brighton,2,1,H,2,1,H,D Coote,12,8,5,4,15,16,4,3,4,4,0,0,2022-23,0.8,0.8,1.4,1.8,2.2,1.4,-1.0,-1.4,0.0,8.0,4.0,4.0,2.0,3.6,3.5,58.0,62.0,-4.0,1713.23669434,1776.47998047,-63.243286130000115
2023-05-28,Brentford,Man City,1,0,H,0,0,D,J Brooks,11,17,4,3,12,8,3,4,4,0,0,0,2022-23,1.8,0.6,2.4,2.0,0.4,2.6,-0.1999999999999999,0.1999999999999999,-0.2000000000000001,8.0,4.0,4.0,3.8,4.0,1.83,56.0,89.0,-33.0,1665.0,1802.86804199,-137.86804198999994
2023-05-28,Chelsea,Newcastle,1,1,D,1,1,D,J Gillett,22,13,5,4,9,11,10,3,0,0,0,0,2022-23,1.4,2.2,0.8,1.8,1.2,1.6,-0.4000000000000001,1.0000000000000002,-0.8,3.0,6.0,-3.0,2.9,3.5,2.38,43.0,70.0,-27.0,1698.80090332,1663.00878906,35.79211426000006
2023-05-28,Crystal Palace,Nott'm Forest,1,1,D,0,1,A,T Bramall,16,7,4,4,9,13,5,4,0,2,0,0,2022-23,1.6,1.6,1.4,2.2,1.6,2.0,-0.6000000000000001,0.0,-0.6000000000000001,8.0,8.0,0.0,1.67,4.0,5.0,44.0,37.0,7.0,1866.25976562,1736.96496582,129.29479979999996
2023-05-28,Everton,Bournemouth,1,0,H,0,0,D,S Attwell,13,7,6,2,11,12,9,3,1,3,0,0,2022-23,1.8,2.2,1.0,1.2,1.4,1.2,0.6000000000000001,0.8000000000000003,-0.1999999999999999,8.0,8.0,0.0,1.5,4.5,6.5,33.0,39.0,-6.0,1783.37414551,1873.66137695,-90.28723143999991
2023-05-28,Leeds,Tottenham,1,4,A,0,1,A,A Taylor,19,11,2,7,7,5,12,3,3,0,0,0,2022-23,1.2,2.4,0.4,1.6,2.2,0.8,-0.4000000000000001,0.1999999999999997,-0.4,7.0,8.0,-1.0,2.75,3.8,2.3,31.0,57.0,-26.0,1807.13378906,2083.65771484,-276.5239257800001
2023-05-28,Leicester,West Ham,2,1,H,1,0,H,S Hooper,13,16,4,3,8,10,3,5,1,1,0,0,2022-23,1.2,2.2,0.6,1.4,2.0,1.2,-0.1999999999999999,0.2000000000000001,-0.6,6.0,7.0,-1.0,1.91,3.8,3.6,31.0,40.0,-9.0,1817.30053711,1831.8046875,-14.50415038999995
2023-05-28,Man United,Fulham,2,1,H,1,1,D,R Jones,21,10,8,3,14,10,5,4,1,2,0,0,2022-23,1.4,0.6,1.8,2.0,1.6,1.4,-0.6000000000000001,-1.0,0.4000000000000001,3.0,8.0,-5.0,1.5,4.33,6.0,72.0,52.0,20.0,1909.25439453,1722.08422852,187.17016601
2023-05-28,Southampton,Liverpool,4,4,D,2,2,D,D England,15,30,10,8,4,10,2,9,0,2,0,0,2022-23,1.0,2.6,0.0,2.0,0.8,2.6,-1.0,1.8,-2.6,7.0,8.0,-1.0,6.5,4.75,1.44,24.0,66.0,-42.0,1757.67358398,1666.61853027,91.05505371000004
2023-08-11,Burnley,Man City,0,3,A,0,2,A,C Pawson,6,17,1,8,11,8,6,5,0,0,1,0,2023-24,1.0,1.6,0.8,1.4,0.6,2.0,-0.3999999999999999,1.0,-1.2,446.0,75.0,371.0,8.0,5.5,1.33,0.0,0.0,0.0,1726.4185791,2077.26904297,-350.8504638700001
2023-08-12,Arsenal,Nott'm Forest,2,1,H,2,0,H,M Oliver,15,6,7,2,12,12,8,3,2,2,0,0,2023-24,2.0,1.0,1.8,1.8,1.6,1.6,0.1999999999999999,-0.6000000000000001,0.1999999999999999,76.0,76.0,0.0,1.18,7.0,15.0,0.0,0.0,0.0,1919.38110352,1673.98498535,245.3961181699999
2023-08-12,Bournemouth,West Ham,1,1,D,0,0,D,P Bankes,14,16,5,3,9,14,10,4,1,4,0,0,2023-24,1.0,1.6,0.6,1.0,1.6,1.2,0.0,0.0,-0.6,76.0,76.0,0.0,2.7,3.4,2.55,0.0,0.0,0.0,1660.65661621,1779.47558594,-118.81896972999994
2023-08-12,Brighton,Luton,4,1,H,1,0,H,D Coote,27,9,12,3,11,12,6,7,2,2,0,0,2023-24,1.8,1.6,1.4,2.2,2.0,1.0,-0.4000000000000001,-0.3999999999999999,0.3999999999999999,76.0,,,1.33,5.5,9.0,0.0,0.0,0.0,1828.19702148,1606.53967285,221.65734863000012
2023-08-12,Everton,Fulham,0,1,A,0,0,D,S Attwell,19,9,9,2,12,6,10,4,0,2,0,0,2023-24,1.8,1.4,1.6,2.0,1.6,1.4,-0.1999999999999999,-0.2000000000000001,0.2000000000000001,76.0,76.0,0.0,2.2,3.4,3.3,0.0,0.0,0.0,1708.25268555,1736.65002441,-28.39733885999999
2023-08-12,Sheffield United,Crystal Palace,0,1,A,0,0,D,J Brooks,8,24,1,8,18,11,5,5,3,0,0,0,2023-24,0.4,1.4,1.2,1.8,1.4,1.6,-1.4,0.0,-0.4000000000000001,811.0,76.0,735.0,3.0,3.3,2.38,0.0,0.0,0.0,1644.08129883,1757.40673828,-113.32543944999998
2023-08-12,Newcastle,Aston Villa,5,1,H,2,1,H,A Madley,17,16,13,6,12,17,6,5,4,4,0,0,2023-24,1.4,1.2,1.2,1.0,1.0,1.4,0.3999999999999999,0.1999999999999999,-0.1999999999999999,76.0,76.0,0.0,1.75,3.75,4.6,0.0,0.0,0.0,1876.01745605,1828.00793457,48.009521479999876
2023-08-13,Brentford,Tottenham,2,2,D,2,2,D,R Jones,11,18,6,6,12,13,3,6,1,4,0,0,2023-24,1.6,0.6,2.4,2.0,2.0,1.2,-0.3999999999999999,-1.4,1.2,77.0,77.0,0.0,2.75,3.4,2.45,0.0,0.0,0.0,1824.3449707,1815.88818359,8.45678711000005
2023-08-13,Chelsea,Liverpool,1,1,D,1,1,D,A Taylor,10,13,4,1,5,12,4,4,3,3,0,0,2023-24,1.4,1.8,1.0,2.0,1.0,2.2,-0.6000000000000001,0.8,-1.2000000000000002,77.0,77.0,0.0,2.9,3.4,2.38,0.0,0.0,0.0,1788.11755371,1946.9197998,-158.80224608999993
2023-08-14,Man United,Wolves,1,0,H,0,0,D,S Hooper,15,23,3,6,14,10,8,7,2,3,0,0,2023-24,1.8,0.6,2.4,0.4,2.8,0.8,1.4,-2.2,1.6,78.0,78.0,0.0,1.33,5.5,9.0,0.0,0.0,0.0,1873.67431641,1719.05712891,154.6171875
2023-08-18,Nott'm Forest,Sheffield United,2,1,H,1,0,H,P Bankes,16,7,4,3,5,9,6,7,2,3,0,0,2023-24,1.8,1.6,1.6,0.4,0.8,1.2,1.4,0.8,0.4000000000000001,6.0,6.0,0.0,1.95,3.4,4.0,0.0,0.0,0.0,1671.89074707,1637.47949219,34.411254880000115
2023-08-19,Fulham,Brentford,0,3,A,0,1,A,D Bond,10,17,2,8,13,12,5,5,2,2,1,0,2023-24,2.2,1.4,2.0,1.6,0.8,2.0,0.6000000000000001,0.5999999999999999,0.0,7.0,6.0,1.0,2.7,3.3,2.63,3.0,1.0,2.0,2080.86743164,1887.08215332,193.7852783200001
2023-08-19,Liverpool,Bournemouth,3,1,H,2,1,H,T Bramall,26,13,10,5,11,13,10,2,1,3,1,0,2023-24,2.0,1.2,1.8,0.4,1.6,0.2,1.6,-0.4000000000000001,1.6,6.0,7.0,-1.0,1.2,7.0,13.0,1.0,1.0,0.0,1817.67163086,1877.08044434,-59.408813479999935
2023-08-19,Wolves,Brighton,1,4,A,0,1,A,A Madley,16,16,5,8,14,11,5,3,3,6,1,0,2023-24,0.4,1.8,0.8,2.0,1.8,1.4,-1.6,0.0,-0.5999999999999999,5.0,7.0,-2.0,4.0,3.8,1.85,0.0,3.0,-3.0,1715.65100098,1832.39196777,-116.74096679000013
2023-08-19,Tottenham,Man United,2,0,H,0,0,D,M Oliver,17,22,6,6,9,8,5,6,1,3,0,0,2023-24,1.8,1.6,1.4,2.0,0.4,3.0,-0.1999999999999999,1.2000000000000002,-1.6,6.0,5.0,1.0,2.8,3.6,2.38,1.0,3.0,-2.0,1943.99621582,1662.55541992,281.4407959
2023-08-19,Man City,Newcastle,1,0,H,1,0,H,R Jones,14,7,4,1,12,11,3,0,1,5,0,0,2023-24,1.6,0.4,2.0,2.4,1.0,1.8,-0.7999999999999998,-0.6,0.1999999999999999,8.0,7.0,1.0,1.67,4.0,5.0,3.0,3.0,0.0,1745.37902832,1822.56152344,-77.18249511999988
2023-08-20,Aston Villa,Everton,4,0,H,2,0,H,A Taylor,13,9,7,2,8,12,7,6,3,4,0,0,2023-24,1.2,1.8,1.4,1.4,1.2,1.4,-0.1999999999999999,0.6000000000000001,0.0,8.0,8.0,0.0,1.7,4.0,4.5,0.0,0.0,0.0,1816.9432373,1699.52368164,117.41955566000001
2023-08-20,West Ham,Chelsea,3,1,H,1,1,D,J Brooks,12,17,6,4,12,9,3,9,2,3,1,0,2023-24,1.2,1.2,1.4,1.0,1.8,0.6,0.1999999999999999,-0.6000000000000001,0.7999999999999999,8.0,7.0,1.0,3.75,3.5,2.0,1.0,1.0,0.0,1777.57678223,1791.04125977,-13.464477539999962
2023-08-21,Crystal Palace,Arsenal,0,1,A,0,0,D,D Coote,14,14,2,3,14,10,1,8,2,1,0,1,2023-24,1.2,0.8,1.6,1.8,1.0,1.8,-0.6000000000000001,-0.1999999999999999,-0.1999999999999999,9.0,9.0,0.0,5.5,4.0,1.6,3.0,3.0,0.0,1764.00854492,1921.4753418,-157.46679687999995
2023-08-25,Chelsea,Luton,3,0,H,1,0,H,R Jones,19,11,8,1,15,12,6,4,2,3,0,0,2023-24,0.8,2.0,0.4,1.0,4.0,0.0,-0.1999999999999999,-2.0,0.4,5.0,13.0,-8.0,1.29,5.5,11.0,1.0,0.0,1.0,1781.06811523,1602.49462891,178.57348632000003
2023-08-26,Bournemouth,Tottenham,0,2,A,0,1,A,T Robinson,11,17,3,6,18,11,6,2,1,3,0,0,2023-24,0.4,1.6,0.2,2.0,1.6,1.4,-1.6,0.0,-1.2,7.0,7.0,0.0,3.8,3.75,1.91,1.0,4.0,-3.0,1660.30993652,1829.25024414,-168.94030761999988
2023-08-26,Arsenal,Fulham,2,2,D,0,1,A,P Tierney,19,8,11,3,6,5,8,3,0,3,0,1,2023-24,1.6,1.0,1.8,1.2,1.4,1.4,0.4000000000000001,-0.3999999999999999,0.4000000000000001,5.0,7.0,-2.0,1.2,7.0,13.0,6.0,3.0,3.0,1927.04455566,1732.64587402,194.39868163999995
2023-08-26,Brentford,Crystal Palace,1,1,D,1,0,H,P Bankes,12,15,1,5,9,15,8,6,0,0,0,0,2023-24,2.2,0.6,2.6,1.2,0.8,1.6,1.0000000000000002,-0.2,1.0,7.0,5.0,2.0,2.15,3.4,3.5,4.0,3.0,1.0,1835.59460449,1758.73913574,76.85546875
2023-08-26,Everton,Wolves,0,1,A,0,0,D,C Pawson,15,11,7,2,10,14,7,0,3,4,0,0,2023-24,0.4,1.8,0.8,0.4,2.6,0.2,0.0,-0.8,0.6000000000000001,6.0,7.0,-1.0,2.3,3.3,3.2,0.0,0.0,0.0,1691.48242188,1704.55297852,-13.07055663999995
2023-08-26,Man United,Nott'm Forest,3,2,H,1,2,A,S Attwell,18,9,9,4,13,11,11,3,4,4,0,1,2023-24,1.6,0.8,2.4,1.4,1.2,1.6,0.2000000000000001,-0.3999999999999999,0.7999999999999998,7.0,8.0,-1.0,1.3,6.0,8.0,3.0,3.0,0.0,1865.80163574,1677.89990234,187.9017334
2023-08-26,Brighton,West Ham,1,3,A,0,1,A,A Taylor,25,12,10,3,10,9,17,4,1,3,0,0,2023-24,2.6,1.2,2.0,1.6,1.4,1.4,1.0,-0.1999999999999999,0.6000000000000001,7.0,6.0,1.0,1.53,4.75,5.25,6.0,4.0,2.0,1843.78979492,1787.84973145,55.94006347000004
2023-08-27,Burnley,Aston Villa,1,3,A,0,2,A,M Salisbury,9,16,2,6,12,11,4,6,2,0,0,0,2023-24,0.6,2.0,0.2,2.0,1.6,2.0,-1.4,0.3999999999999999,-1.8,16.0,7.0,9.0,3.4,3.4,2.15,0.0,3.0,-3.0,1884.53051758,1946.54150391,-62.01098633000015
2023-08-27,Sheffield United,Man City,1,2,A,0,0,D,J Gillett,6,30,2,9,11,2,1,12,3,0,0,0,2023-24,0.6,0.8,1.2,1.2,0.4,2.0,-0.6,0.4,-0.8,9.0,8.0,1.0,13.0,8.0,1.17,0.0,6.0,-6.0,1631.7701416,2083.71899414,-451.9488525400002
2023-08-27,Newcastle,Liverpool,1,2,A,1,0,H,J Brooks,23,9,8,4,16,10,5,9,1,2,0,1,2023-24,2.0,0.8,1.6,2.4,1.4,1.8,-0.3999999999999999,-0.5999999999999999,-0.1999999999999999,8.0,8.0,0.0,2.2,3.75,3.0,3.0,4.0,-1.0,1722.96984863,1825.75439453,-102.78454590000001
2023-09-01,Luton,West Ham,1,2,A,0,1,A,P Tierney,16,9,1,3,8,13,9,6,1,1,0,0,2023-24,0.5,3.5,0.0,2.2,1.2,2.0,-1.7000000000000002,2.3,-2.0,7.0,6.0,1.0,4.75,3.8,1.73,0.0,7.0,-7.0,1597.25415039,1803.2421875,-205.98803711000005
2023-09-02,Sheffield United,Everton,2,2,D,2,1,H,A Madley,13,16,8,6,11,13,4,6,1,2,0,0,2023-24,0.6,1.2,0.6,0.4,1.4,0.8,0.1999999999999999,-0.1999999999999999,-0.2,6.0,7.0,-1.0,2.9,3.25,2.5,0.0,0.0,0.0,1630.7019043,1682.2376709,-51.53576659999999
2023-09-02,Brentford,Bournemouth,2,2,D,1,1,D,R Madley,21,12,7,5,6,13,5,2,1,2,0,0,2023-24,2.0,0.8,2.2,0.4,1.6,0.2,1.6,-0.8,2.0,7.0,7.0,0.0,1.73,3.8,4.75,5.0,1.0,4.0,1832.10632324,1653.27856445,178.82775878999996
2023-09-02,Burnley,Tottenham,2,5,A,1,2,A,D England,16,20,4,10,15,9,7,4,4,3,0,0,2023-24,0.6,2.0,0.2,2.2,1.2,2.0,-1.6,0.8,-1.8,6.0,7.0,-1.0,3.6,4.0,1.85,0.0,7.0,-7.0,1713.48669434,1836.46740723,-122.98071288999995
2023-09-02,Chelsea,Nott'm Forest,0,1,A,0,0,D,T Robinson,21,7,2,3,10,9,8,0,3,4,0,0,2023-24,1.4,1.8,1.0,1.4,1.4,1.4,0.0,0.4000000000000001,-0.3999999999999999,8.0,7.0,1.0,1.4,4.5,8.5,4.0,3.0,1.0,1786.49438477,1675.13842773,111.3559570399998
2023-09-02,Man City,Fulham,5,1,H,2,1,H,M Oliver,7,6,5,4,12,12,4,5,2,4,0,0,2023-24,1.4,0.6,2.0,1.2,1.8,1.0,0.1999999999999999,-1.2000000000000002,1.0,6.0,7.0,-1.0,1.17,8.0,15.0,9.0,4.0,5.0,2084.97290039,1738.86462402,346.1082763700001
2023-09-02,Brighton,Newcastle,3,1,H,1,0,H,S Attwell,15,9,6,2,14,17,5,3,4,4,0,0,2023-24,2.2,1.6,1.4,1.4,1.0,1.0,0.8000000000000003,0.6000000000000001,0.3999999999999999,7.0,6.0,1.0,2.5,3.8,2.55,6.0,3.0,3.0,1828.58312988,1876.95678711,-48.37365723000016
2023-09-03,Crystal Palace,Wolves,3,2,H,0,0,D,R Jones,16,12,11,4,12,12,4,2,1,3,0,0,2023-24,1.0,1.0,1.2,0.6,2.2,0.8,0.4,-1.2000000000000002,0.3999999999999999,8.0,8.0,0.0,1.91,3.3,4.33,4.0,3.0,1.0,1762.41333008,1713.98352051,48.42980956999986
2023-09-03,Liverpool,Aston Villa,3,0,H,2,0,H,S Hooper,17,9,4,3,12,7,7,3,0,1,0,0,2023-24,2.2,1.6,1.8,2.2,1.6,2.0,0.0,0.0,-0.1999999999999999,7.0,7.0,0.0,1.65,4.5,4.5,7.0,6.0,1.0,1954.30114746,1835.71435547,118.58679198999994
2023-09-03,Arsenal,Man United,3,1,H,1,1,D,A Taylor,17,10,5,2,8,7,12,3,2,3,0,0,2023-24,2.0,0.8,2.0,2.0,1.2,2.4,0.0,-0.3999999999999999,-0.3999999999999999,8.0,8.0,0.0,1.75,3.8,4.5,7.0,6.0,1.0,1921.01159668,1868.74890137,52.2626953099998
2023-09-16,Wolves,Liverpool,1,3,A,1,0,H,M Oliver,11,16,2,6,10,4,4,4,1,3,0,0,2023-24,0.8,2.6,0.6,2.6,1.4,2.2,-1.8,1.2000000000000002,-1.6,13.0,13.0,0.0,6.0,5.0,1.45,3.0,10.0,-7.0,1846.953125,1630.78259277,216.17053222999994
2023-09-16,Aston Villa,Crystal Palace,3,1,H,0,0,D,D England,16,6,5,3,13,9,4,2,5,3,0,0,2023-24,2.0,2.0,1.8,1.2,1.0,1.6,0.8,1.0,0.1999999999999999,13.0,13.0,0.0,1.91,3.6,4.0,6.0,7.0,-1.0,1860.99414062,1839.81298828,21.181152340000153
2023-09-16,Fulham,Luton,1,0,H,0,0,D,M Salisbury,13,7,2,2,6,14,6,2,2,2,0,0,2023-24,1.0,2.4,0.8,0.6666666666666666,3.0,0.0,0.3333333333333333,-0.6000000000000001,0.8,14.0,15.0,-1.0,1.67,3.75,5.5,4.0,0.0,4.0,1807.54907227,2087.37011719,-279.8210449200003
2023-09-16,Man United,Brighton,1,3,A,0,1,A,J Gillett,14,10,4,8,8,9,8,1,2,2,0,0,2023-24,1.4,1.6,1.8,2.6,1.6,1.8,-1.2000000000000002,0.0,0.0,13.0,14.0,-1.0,2.15,4.0,2.88,6.0,9.0,-3.0,1828.66149902,1768.20275879,60.4587402300001
2023-09-16,Tottenham,Sheffield United,2,1,H,0,0,D,P Bankes,28,7,10,5,13,14,15,2,6,5,0,1,2023-24,3.0,1.0,2.6,1.0,1.4,0.8,2.0,-0.3999999999999999,1.8,14.0,14.0,0.0,1.29,5.5,11.0,10.0,1.0,9.0,1708.1940918,1961.35400391,-253.15991211000005
2023-09-16,West Ham,Man City,1,3,A,1,0,H,A Madley,6,29,3,15,7,11,4,11,3,2,0,0,2023-24,2.0,1.2,2.0,2.2,0.6,2.4,-0.2000000000000001,0.6,-0.3999999999999999,15.0,14.0,1.0,7.0,4.5,1.45,10.0,12.0,-2.0,1736.46740723,1592.94726562,143.52014160999988
2023-09-16,Newcastle,Brentford,1,0,H,0,0,D,C Pawson,9,11,2,2,8,12,8,3,3,5,0,0,2023-24,1.6,1.6,0.8,1.8,1.0,1.8,-0.1999999999999999,0.6000000000000001,-1.0,14.0,14.0,0.0,1.53,4.2,6.0,3.0,6.0,-3.0,1865.72692871,1826.35632324,39.3706054700001
2023-09-17,Bournemouth,Chelsea,0,0,D,0,0,D,D Coote,13,14,4,6,15,20,1,7,1,5,0,0,2023-24,0.8,1.8,0.4,1.2,1.2,1.0,-0.3999999999999999,0.6000000000000001,-0.6,15.0,15.0,0.0,4.33,3.75,1.8,2.0,4.0,-2.0,1682.15698242,1928.76647949,-246.60949706999986
2023-09-17,Everton,Arsenal,0,1,A,0,0,D,S Hooper,8,13,1,4,12,10,1,11,1,1,0,0,2023-24,0.6,1.6,0.8,2.6,0.8,2.6,-2.0,0.8,-1.8,15.0,14.0,1.0,6.0,4.5,1.5,1.0,10.0,-9.0,1659.02856445,1774.23071289,-115.20214843999997
2023-09-18,Nott'm Forest,Burnley,1,1,D,0,1,A,R Jones,14,10,4,3,16,10,5,4,2,3,0,1,2023-24,1.4,1.4,1.4,1.0,2.8,0.2,0.3999999999999999,-1.4,1.2,16.0,16.0,0.0,2.2,3.5,3.25,6.0,0.0,6.0,1687.40209961,1703.00109863,-15.598999019999837
2023-09-23,Crystal Palace,Fulham,0,0,D,0,0,D,P Tierney,7,10,3,5,10,15,3,2,3,2,0,0,2023-24,1.2,1.4,1.4,1.0,2.0,1.4,0.1999999999999999,-0.6000000000000001,0.0,7.0,7.0,0.0,1.91,3.4,4.2,7.0,7.0,0.0,1753.1595459,1732.76599121,20.393554689999974
2023-09-23,Luton,Wolves,1,1,D,0,0,D,J Smith,20,3,4,3,12,17,10,1,0,2,0,1,2023-24,0.5,2.5,0.0,1.0,2.2,0.6,-0.5,0.2999999999999998,-0.6,7.0,7.0,0.0,3.25,3.4,2.2,0.0,3.0,-3.0,1581.82861328,1695.98669434,-114.15808106000009
2023-09-23,Man City,Nott'm Forest,2,0,H,2,0,H,A Taylor,7,10,4,3,5,17,6,6,3,7,1,0,2023-24,2.8,0.6,3.0,1.4,1.4,1.4,1.4,-0.7999999999999999,1.6,7.0,5.0,2.0,1.14,8.5,15.0,15.0,7.0,8.0,2084.56982422,1679.07067871,405.49914551000006
2023-09-23,Brentford,Everton,1,3,A,1,1,D,M Oliver,12,18,2,6,9,12,1,4,2,2,0,0,2023-24,1.6,1.2,1.2,0.4,1.8,0.2,1.2000000000000002,-0.6000000000000001,1.0,7.0,6.0,1.0,1.8,3.8,4.2,6.0,1.0,5.0,1813.14941406,1671.26208496,141.8873291
